repair_batch,repair_batch_index,collector,sample_id,main_relative_path,primary_error,result,changed,unresolved_reason,before_event_start,before_event_end,after_event_start,after_event_end,selected_candidate_time,visual_contact_time,audio_visual_offset,before_duration,after_duration,recut_status,source_clip_start_before,source_clip_start_after,source_clip_end_after,before_trajectory,after_trajectory,trajectory_changed,qwen_proposed_trajectory,trajectory_change_suppressed,qwen_binding_status,qwen_confidence,qwen_model,contact_gate_status,contact_gate_decision,contact_gate_contact_visible,contact_gate_live_pitch_and_swing_visible,contact_gate_candidate_sound_is_bat_contact,contact_gate_replay_or_slow_motion,contact_gate_confidence,contact_gate_model,contact_gate_visual_evidence,contact_gate_audio_evidence,contact_gate_failure_reason,before_video_sha256,before_audio_sha256,after_video_sha256,after_audio_sha256,apply_mode
1,122,Codex_Workstation,F_0175,dataset/fly_ball/Codex_Workstation/F_0175,clip_too_short,recut_and_retime,yes,,1.960,2.060,1.945,2.045,1.995,1.995,0.000,7.007,14.000,recut_complete,1.400,1.415,15.415,fly,fly,no,fly,no,audio_candidate_bound,0.9,qwen-omni-turbo,contact_gate_pass,confirm,True,True,True,False,0.95,qwen3.5-omni-flash-2026-03-15,"At approximately 0.7 seconds into the clip, the batter (wearing a white uniform with blue trim) is shown making contact with the ball as it arrives at the plate. The bat connects squarely with the ball, and the batter completes the swing motion immediately after contact.","A sharp, high-frequency 'crack' sound consistent with a baseball bat striking a pitched ball occurs at approximately 0.7 seconds into the audio track, matching the visual timing of the swing.",,34a655dc689c96145e014fdadfe4db3afc36a52149284d36f35c0b80b02cf083,6273358bd787c4253e758489086e05a5038c06e4cebca11ff0c7817604355f46,34a655dc689c96145e014fdadfe4db3afc36a52149284d36f35c0b80b02cf083,6273358bd787c4253e758489086e05a5038c06e4cebca11ff0c7817604355f46,applied
1,123,Codex_Workstation,F_0176,dataset/fly_ball/Codex_Workstation/F_0176,contact_timestamp_wrong,recut_and_retime,yes,,0.000,0.100,1.955,2.055,2.005,2.005,0.000,7.006,14.000,recut_complete,5.440,3.895,17.895,fly,fly,no,fly,no,audio_candidate_bound,0.9,qwen-omni-turbo,contact_gate_pass,confirm,True,True,True,False,0.95,qwen3.5-omni-flash-2026-03-15,"At 00:00.7 in the clip, the batter is seen completing a swing and making contact with the baseball, which flies towards deep left field.","A sharp, distinct bat-ball crack sound occurs at approximately 00:00.7, coinciding with the visual contact.",,92314c743efb74563a9368acddb62e2ea79a5833b4c966d6266be04feb6ecf8b,c9d6d4de77865e607935d26de45a2bfabfb07464c47c4201a57bb46e1178e3c0,92314c743efb74563a9368acddb62e2ea79a5833b4c966d6266be04feb6ecf8b,c9d6d4de77865e607935d26de45a2bfabfb07464c47c4201a57bb46e1178e3c0,applied
1,124,Codex_Workstation,F_0177,dataset/fly_ball/Codex_Workstation/F_0177,clip_too_short,recut_and_retime,yes,,1.960,2.060,1.955,2.055,2.005,2.000,0.005,7.002,14.000,recut_complete,1.320,1.345,15.345,fly,fly,no,fly,no,audio_candidate_bound,0.9,qwen-omni-turbo,contact_gate_pass,confirm,True,True,True,False,0.95,qwen3.5-omni-flash-2026-03-15,"At approximately 0.7 seconds into the clip, the batter (Suzuki) is seen in a full swing motion making contact with the incoming pitch; the bat connects squarely with the ball, and the batter's follow-through is visible as he begins to turn his body.","A sharp, distinct crack of wood or metal striking a baseball is heard at approximately 0.7 seconds, consistent with a live pitch being hit by the batter.",,37871aa22d19d8da357ad5343cdb994972faa6f8c3e3f90772243bc66689d9dd,0690f81e6e9afb9896fff9898c84c0ab4e9aed97c3d7c73d5113bc0ef6c3c742,37871aa22d19d8da357ad5343cdb994972faa6f8c3e3f90772243bc66689d9dd,0690f81e6e9afb9896fff9898c84c0ab4e9aed97c3d7c73d5113bc0ef6c3c742,applied
1,125,Codex_Workstation,F_0179,dataset/fly_ball/Codex_Workstation/F_0179,clip_too_short,recut_and_retime,yes,,2.800,3.000,1.955,2.055,2.005,2.005,0.000,7.006,6.185,recut_partial_context,16.240,17.055,23.240,fly,fly,no,fly,no,audio_candidate_bound,0.9,qwen-omni-turbo,contact_gate_pass,confirm,True,True,True,False,0.95,qwen3.5-omni-flash-2026-03-15,"At 0.0s, the batter is in a ready stance. At approximately 0.6-0.7s, the bat makes contact with the ball, and the batter completes his swing. The catcher and umpire are visible behind home plate.","A distinct, sharp crack of a baseball bat hitting a ball is heard around the 0.7-second mark, consistent with live play audio.",,ad37e0a347e3d518b33d2a7dd9295371d1fba87b5fd781b063a2d0b9aa2c220a,b11254be0295ba13fc421d9c8edca98ca48d6276c2af8e0a2912ba63ee93a4af,ad37e0a347e3d518b33d2a7dd9295371d1fba87b5fd781b063a2d0b9aa2c220a,b11254be0295ba13fc421d9c8edca98ca48d6276c2af8e0a2912ba63ee93a4af,applied
1,126,Codex_Workstation,F_0180,dataset/fly_ball/Codex_Workstation/F_0180,contact_timestamp_wrong,unchanged_unresolved,no,contact_gate_reject,0.310,0.410,,,2.005,2.000,0.005,7.007,7.007,recut_complete,13.140,,,fly,,no,fly,no,audio_candidate_bound,0.9,qwen-omni-turbo,contact_gate_reject,reject,False,False,True,False,0.9,qwen3.5-omni-flash-2026-03-15,"The clip shows a pitcher (Young) on the mound walking after throwing a pitch; no batter is visible in the frame, and there is no swing or contact shown.","A voiceover commentary states 'Rob Young keeps it off the ground,' which is broadcast narration, not a bat-ball crack.","No batter is visible in the clip; the footage is an aftermath shot of the pitcher, not a live pitch sequence with swing and contact.",f8ffa6504c110c37136181b802223a34bfb469f2016b54cfd57da8b888985b6a,2e9caeeb4581284963f3f94285daa9f0fb8a00b9094bbf76a5c9ba2d572cb4c4,,,applied
1,127,Codex_Workstation,F_0181,dataset/fly_ball/Codex_Workstation/F_0181,clip_too_short,recut_and_retime,yes,,1.980,2.080,1.945,2.045,1.995,1.995,0.000,7.006,14.000,recut_complete,0.140,0.175,14.175,fly,fly,no,fly,no,audio_candidate_bound,0.9,qwen-omni-turbo,contact_gate_pass,confirm,True,True,True,False,0.95,qwen3.5-omni-flash-2026-03-15,"At approximately 0.7 seconds into the clip, the batter is seen making contact with the pitched ball. The bat connects squarely with the ball, and the batter begins his swing follow-through immediately after impact.","A sharp, distinct 'crack' sound consistent with a baseball bat hitting a ball occurs at the moment of visual contact.",,313129420291ee1a763d44ee4f4ba8e9b75636031dc5a9e9e47b0b49472789ed,69304dbadd73cdb29ce1b5daa1cd8c5e9bb7064a9ba102e8fae8f68f5ec5ebe6,313129420291ee1a763d44ee4f4ba8e9b75636031dc5a9e9e47b0b49472789ed,69304dbadd73cdb29ce1b5daa1cd8c5e9bb7064a9ba102e8fae8f68f5ec5ebe6,applied
1,128,Codex_Workstation,F_0182,dataset/fly_ball/Codex_Workstation/F_0182,contact_timestamp_wrong,unchanged_unresolved,no,contact_gate_reject,0.270,0.370,,,2.005,2.005,0.000,7.006,7.006,recut_partial_context,11.380,,,fly,,no,fly,no,audio_candidate_bound,0.9,qwen-omni-turbo,contact_gate_reject,reject,False,False,False,False,0.0,qwen3.5-omni-flash-2026-03-15,"The clip shows a wide shot of an outfielder jogging on the grass field. There is no batter visible, and no pitch or swing sequence occurs.","A commentator says 'He will score,' which is crowd commentary, not a bat-ball crack.","The visual content does not show a batter, a live pitch, or contact. The audio is commentary, not a bat sound.",4674e06857212794434e4aef988f64a47fb7b55646bf5fee8c3058dcd944564a,438b21eb25fd47f9399dbc3b981fcf369c556c6c2c098421523cc50f2f4bc82d,,,applied
1,129,Codex_Workstation,F_0183,dataset/fly_ball/Codex_Workstation/F_0183,contact_timestamp_wrong,unchanged_unresolved,no,contact_gate_reject,0.000,0.100,,,1.995,1.995,0.000,7.007,7.007,recut_partial_context,11.420,,,fly,,no,fly,no,audio_candidate_bound,0.9,qwen-omni-turbo,contact_gate_reject,reject,False,False,True,False,1.0,qwen3.5-omni-flash-2026-03-15,The clip shows a wide shot of an outfield where a runner is jogging towards home plate and an outfielder is running in the background. No batter or pitch sequence is visible.,"A commentator says 'He's there, he's under it'. There is no sound of a bat hitting a ball.",The visual content does not show a batter swinging at a pitch. The clip captures the aftermath of a play (an outfielder catching a fly ball) rather than the swing itself.,a855221042110df11bb9362ceb63c919f7cd9c85aec123b34b777c6553755f76,2cdf6688f03c79259ae7d707a4bb9de65e9e34c37e77d4ff990f4c9b095ffe7f,,,applied
1,130,Codex_Workstation,F_0184,dataset/fly_ball/Codex_Workstation/F_0184,clip_too_short,recut_and_retime,yes,,1.340,1.440,1.345,1.445,1.395,1.405,0.010,7.014,13.405,recut_complete,0.000,0.000,13.405,fly,fly,no,fly,no,audio_candidate_bound,0.9,qwen-omni-turbo,contact_gate_pass,confirm,True,True,True,False,0.95,qwen3.5-omni-flash-2026-03-15,"At approximately 0.7s into the clip, the batter in a grey uniform is shown completing a full swing, making clear contact with the ball which is seen traveling away from the plate.","A sharp, distinct 'crack' sound consistent with a wooden bat striking a baseball occurs at the moment of contact.",,55ff48cdf98b69f016eaa57e353ad3d3784d6ec9511599c550cae0ba86253873,1d146a8eda653edcec7237af99286a026ef850dee994b9b7a5ab98a5eb89c485,55ff48cdf98b69f016eaa57e353ad3d3784d6ec9511599c550cae0ba86253873,1d146a8eda653edcec7237af99286a026ef850dee994b9b7a5ab98a5eb89c485,applied
1,131,Codex_Workstation,F_0185,dataset/fly_ball/Codex_Workstation/F_0185,contact_timestamp_wrong,unchanged_unresolved,no,contact_gate_reject,0.230,0.330,,,2.005,2.005,0.000,7.006,7.006,recut_partial_context,5.480,,,fly,,no,fly,no,audio_candidate_bound,0.9,qwen-omni-turbo,contact_gate_reject,reject,False,True,False,False,0.9,qwen3.5-omni-flash-2026-03-15,"The clip shows a wide shot of the baseball field with players running in the outfield and on the base paths after a play has already been made. There is no batter visible at home plate, nor is there any footage of a pitch being thrown or a swing occurring.","A male announcer says 'Dylan Moore', likely identifying a player involved in the previous play (perhaps the runner who scored or was caught stealing), rather than the sound of a bat hitting a ball.","The visual content does not show a batter swinging or making contact with the ball. The scene depicts the aftermath of a play with runners moving, which contradicts the requirement for a live pitch sequence showing the swing and contact.",97205f98a06993287fda28feacded02d94ca67739b7309eaa5b1b967300ca537,dd022a66332e0e9bc98c2eb260285b773a10ae5f5ac86fce94e88919f61645b5,,,applied
1,132,Codex_Workstation,F_0186,dataset/fly_ball/Codex_Workstation/F_0186,contact_timestamp_wrong,unchanged_unresolved,no,contact_gate_reject,0.000,0.100,,,2.005,2.005,0.000,7.006,7.006,recut_complete,6.160,,,fly,,no,fly,no,audio_candidate_bound,0.9,qwen-omni-turbo,contact_gate_reject,reject,False,False,True,False,0.0,qwen3.5-omni-flash-2026-03-15,"The clip shows an outfielder running back towards the wall to catch a fly ball. No batter is visible in the frame, and no swing or contact action occurs.","A male commentator says 'Right, Jokes goes to the back'. There is no sound of a bat hitting a ball.","The visual content shows only an outfielder tracking a fly ball; there is no visible batter, swing, or contact. The audio is commentary, not a bat-ball crack.",c31798fec72d503f491531b8e0eee33af7c4aedbe3bfe7e535695f85ac80b820,e0ac484c5eba92362c29d5c6082b2142ae71cf5331553a5053457cbb45214483,,,applied
1,133,Codex_Workstation,F_0187,dataset/fly_ball/Codex_Workstation/F_0187,clip_too_short,unchanged_unresolved,no,contact_gate_reject,1.980,2.080,,,1.995,1.995,0.000,7.007,7.007,recut_complete,0.880,,,fly,,no,fly,no,audio_candidate_bound,0.9,qwen-omni-turbo,contact_gate_reject,reject,False,True,False,False,0.9,qwen3.5-omni-flash-2026-03-15,"The clip shows the pitcher delivering a pitch and the batter beginning to swing, but the video cuts off before any bat-ball contact occurs.",The audio contains only ambient crowd noise and stadium sounds; there is no distinct sound of a bat hitting a ball.,Visual evidence shows the swing initiating but not completing with contact; audio lacks the characteristic crack of a bat-ball collision.,3cb50501ba05cc5faa3d50d0bf185fd478e891df30b8e5b6493521edbf0cbb35,5cb105d2f6ea97fc3be36fe96e86876a540e4b36d1b0fbfcd31a7cb32e74894b,,,applied
1,134,Codex_Workstation,F_0189,dataset/fly_ball/Codex_Workstation/F_0189,contact_timestamp_wrong,recut_and_retime,yes,,0.000,0.100,1.765,1.865,1.815,1.835,0.020,7.006,10.060,recut_partial_context,1.420,0.000,10.060,fly,fly,no,fly,no,audio_candidate_bound,0.9,qwen-omni-turbo,contact_gate_pass,confirm,True,True,True,False,0.95,qwen3.5-omni-flash-2026-03-15,"At approximately 0.6s into the clip, the pitcher releases the ball and it arrives at the plate. The batter swings and makes clear contact with the ball at roughly 0.7s, initiating a follow-through motion visible until the end of the clip.","A sharp, distinct bat-ball crack is heard precisely when the visual contact occurs, consistent with a live pitch being struck.",,a7c35e8167e8c823b3da4061a2efebc5bf0728df7906874efd0449e225ab50f0,35a82b73d7284ab6334fcfedca83326927a38b682d2d18b393d39104e44ed1e8,a7c35e8167e8c823b3da4061a2efebc5bf0728df7906874efd0449e225ab50f0,35a82b73d7284ab6334fcfedca83326927a38b682d2d18b393d39104e44ed1e8,applied
1,135,Codex_Workstation,F_0191,dataset/fly_ball/Codex_Workstation/F_0191,contact_timestamp_wrong,unchanged_unresolved,no,contact_gate_reject,0.100,0.200,,,2.045,2.050,0.005,7.006,7.006,recut_partial_context,21.378,,,fly,,no,fly,no,audio_candidate_bound,0.9,qwen-omni-turbo,contact_gate_reject,reject,False,True,False,False,0.95,qwen3.5-omni-flash-2026-03-15,"The video shows a static shot of stadium lights and the upper structure of the stadium. No batter, pitcher, or live play action is visible in the frame.",A commentator says 'Got it in'. There is no sound of a bat hitting a ball.,"No visual evidence of a batter swinging or making contact with a ball. The audio is commentary, not a bat-ball crack.",aa1e10a0306af0aa4144f5e5c4d1d7eb4347788183f7164b99eb9833dc5254be,e93e16c66598efb0750406af5f8f51b75f182692e9d7f99e249adaca9b72b23d,,,applied
1,136,Codex_Workstation,F_0193,dataset/fly_ball/Codex_Workstation/F_0193,contact_timestamp_wrong,recut_and_retime,yes,,1.800,2.000,1.035,1.135,1.085,1.085,0.000,7.014,13.105,recut_complete,0.000,0.000,13.105,fly,fly,no,fly,no,audio_candidate_bound,0.9,qwen-omni-turbo,contact_gate_pass,confirm,True,True,True,False,0.95,qwen3.5-omni-flash-2026-03-15,"At 0.7s, the batter (wearing grey uniform with number 28) is shown in the middle of a swing, making contact with the baseball as it reaches the plate. The bat is visible at the point of impact.","A sharp, distinct crack consistent with a wooden or metal bat hitting a baseball occurs precisely when the visual contact happens.",,24b2bda95d0f9b64908bf1bd3e2c24acbb8943b9e78963d6a66f7fb7e0daedec,5b5a3075c59db1db60df541a2684cfb47b3ce1f34e623a46c0415569c93461c2,24b2bda95d0f9b64908bf1bd3e2c24acbb8943b9e78963d6a66f7fb7e0daedec,5b5a3075c59db1db60df541a2684cfb47b3ce1f34e623a46c0415569c93461c2,applied
1,137,Codex_Workstation,F_0194,dataset/fly_ball/Codex_Workstation/F_0194,clip_too_short,recut_and_retime,yes,,0.660,0.760,0.645,0.745,0.695,0.715,0.020,7.014,12.715,recut_partial_context,0.000,0.000,12.715,fly,fly,no,fly,no,audio_candidate_bound,0.9,qwen-omni-turbo,contact_gate_pass,confirm,True,True,True,False,0.95,qwen3.5-omni-flash-2026-03-15,"At approximately 0.7 seconds into the clip, the batter is seen completing a swing as the ball makes contact with the bat. The bat is in motion and appears to have just struck the ball.","A distinct sound of a bat striking a baseball occurs at around 0.7 seconds, consistent with a live pitch being hit.",,1f2ead803fc2f8c4770168eeefe3e1b749714e7d9cd7f5fa02c79556c07161c8,0480c710a6d98297354cb6afcb439caab346779ae3a008447711108e943efe8e,1f2ead803fc2f8c4770168eeefe3e1b749714e7d9cd7f5fa02c79556c07161c8,0480c710a6d98297354cb6afcb439caab346779ae3a008447711108e943efe8e,applied
1,138,Codex_Workstation,F_0195,dataset/fly_ball/Codex_Workstation/F_0195,contact_timestamp_wrong,unchanged_unresolved,no,contact_gate_reject,0.230,0.330,,,2.035,2.035,0.000,7.007,7.007,recut_complete,5.700,,,fly,,no,fly,no,audio_candidate_bound,0.9,qwen-omni-turbo,contact_gate_reject,reject,False,False,True,False,0.95,qwen3.5-omni-flash-2026-03-15,"The clip shows a wide shot of the outfield where an outfielder is running back towards the wall. No batter is visible in the frame, and no swing or contact action occurs.",A commentator says 'Out toward the wall' followed by crowd noise. There is no sound of a bat hitting a ball.,"The visual content does not show a batter swinging at a pitch; it only shows the aftermath of a hit (the ball in flight/outfielder running). Therefore, the condition for confirming a bat-ball crack with a visible swing cannot be met.",323daf50a99f31a96a432987d7753d22e05b9386998b1ff85490d6ff33ba151f,b8ad5eedfdf8557cb0fd9aa1831fb934547d18daf6a347c65f0c809a26085da6,,,applied
1,139,Codex_Workstation,F_0196,dataset/fly_ball/Codex_Workstation/F_0196,clip_too_short,unchanged_unresolved,no,contact_gate_reject,5.800,6.000,,,1.995,1.995,0.000,7.014,7.014,recut_complete,0.000,,,fly,,no,fly,no,audio_candidate_bound,0.9,qwen-omni-turbo,contact_gate_reject,reject,False,True,False,False,0.95,qwen3.5-omni-flash-2026-03-15,"The batter is shown in the middle of his swing at approximately 0:00-0:01, but the clip ends before contact with the ball is visible. The bat does not visibly connect with a baseball within the provided timeframe.","Audio contains only commentary ('...runners here tonight, the one one') and no sound of a bat hitting a ball.","No visual evidence of bat-ball contact occurred within the clip duration, and the audio lacks any bat-crack sound.",47dabcceda1dde7b70cc2ec463dc8da14863b29714759d44d292d4ff06534ddd,ea63877b192cf7d4b097a7f8789d9c0fbc86a45427c72154fd5df355fa660c25,,,applied
1,140,Codex_Workstation,F_0198,dataset/fly_ball/Codex_Workstation/F_0198,contact_timestamp_wrong,unchanged_unresolved,no,contact_gate_reject,0.050,0.250,,,1.985,1.985,0.000,7.006,7.006,recut_complete,6.760,,,fly,,no,fly,no,audio_candidate_bound,0.9,qwen-omni-turbo,contact_gate_reject,reject,False,False,False,False,0.95,qwen3.5-omni-flash-2026-03-15,"The clip shows a wide shot of the outfield with an outfielder standing in position. No batter is visible at home plate, and no swing or contact occurs within the frame.","The audio contains commentary stating 'the right fielder hit', which describes a play outcome rather than a bat-ball impact sound. There is no audible bat crack.",No batter or swing is visible; the clip focuses on an outfielder after the ball has been hit.,ab0bf1ed43e0f6ec8611ca8dad367f14644efe503060770a71bf07beb7e37526,bb2835adb677d3e793494b14cb810d2f42cfff524a80ffe2303204565d7ffa4f,,,applied
1,141,Codex_Workstation,F_0199,dataset/fly_ball/Codex_Workstation/F_0199,clip_too_short,recut_and_retime,yes,,0.250,0.350,1.945,2.045,1.995,1.995,0.000,7.007,14.000,recut_complete,2.180,0.485,14.485,line_drive,line_drive,no,line_drive,no,audio_candidate_bound,0.9,qwen-omni-turbo,contact_gate_pass,confirm,True,True,True,False,0.95,qwen3.5-omni-flash-2026-03-15,"At approximately 0.7 seconds into the clip, the batter in the white uniform with red sleeves is shown making contact with the ball as the pitcher's arm completes its follow-through. The bat connects squarely with the ball.","A sharp, distinct crack of a baseball bat hitting a ball is audible at the moment of contact.",,d86e4a23fb2f75ed1ecaff49e6d98334fc3f792cafb6a9ac19d67682c22ccc40,a23454df4fb639598f4a1458c32a12259e4d91ab14daaa8405db6534d3642570,d86e4a23fb2f75ed1ecaff49e6d98334fc3f792cafb6a9ac19d67682c22ccc40,a23454df4fb639598f4a1458c32a12259e4d91ab14daaa8405db6534d3642570,applied
1,142,Codex_Workstation,F_0200,dataset/fly_ball/Codex_Workstation/F_0200,contact_timestamp_wrong,unchanged_unresolved,no,contact_gate_reject,0.430,0.530,,,1.065,1.065,0.000,7.007,7.007,not_required,3.100,,,line_drive,,no,line_drive,no,audio_candidate_bound,0.9,qwen-omni-turbo,contact_gate_reject,reject,False,False,True,False,0.0,qwen3.5-omni-flash-2026-03-15,The clip shows an outfielder running towards the left field wall after a ball has already been hit and is in flight. No batter or bat is visible in the frame.,"A male commentator says 'ripped down the left field line', describing the play rather than making a bat crack sound.","The visual evidence does not show a batter swinging at a pitch or making contact with the ball; it only shows the aftermath of the hit (ball flight/outfielder). The audio is commentary, not a bat-ball crack.",9504281d5bc8f853ea6b41c05a9a67c014a80842cccc80a1d814f5016ac3ebe6,bc766e7bc82c1198275055273a069658683e473b2e9bcad6b0d921dd99a343a6,,,applied
1,143,Codex_Workstation,F_0201,dataset/fly_ball/Codex_Workstation/F_0201,contact_timestamp_wrong,unchanged_unresolved,no,contact_gate_reject,0.350,0.550,,,1.985,1.985,0.000,7.007,7.007,recut_complete,9.340,,,fly,,no,fly,no,audio_candidate_bound,0.9,qwen-omni-turbo,contact_gate_reject,reject,False,True,False,False,0.95,qwen3.5-omni-flash-2026-03-15,The clip shows an outfielder (wearing #16) diving near the wall to catch a ball that has already been hit and is in flight. The batter is not visible in the frame; the action focuses entirely on the fielder's attempt to make the play.,"A male commentator says 'It is gone,' indicating the ball is a home run or long fly ball that will clear the fence. There is no sound of a bat cracking against a ball.","The visual content shows only an outfielder reacting to a ball in flight; there is no visible batter swinging or making contact with the ball. The audio is commentary describing the outcome, not a bat-ball impact sound.",6e5ba7fc2ddc41019b585c87962026557d04ee5d7590fe889e40f09d58697150,657d3f25d9b27f912d14983544423189970624d5f3c12a2fb42f1de6a4033127,,,applied
1,144,Codex_Workstation,F_0202,dataset/fly_ball/Codex_Workstation/F_0202,clip_too_short,recut_and_retime,yes,,0.570,0.670,1.945,2.045,1.995,1.995,0.000,7.006,14.000,recut_complete,2.460,1.085,15.085,line_drive,line_drive,no,line_drive,no,audio_candidate_bound,0.9,qwen-omni-turbo,contact_gate_pass,confirm,True,True,True,False,0.95,qwen3.5-omni-flash-2026-03-15,"At approximately 0.7 seconds into the clip, the batter in the white uniform swings and makes solid contact with the incoming pitch, which is visible as a sharp bat-ball impact.","A distinct, loud 'crack' sound consistent with a baseball bat striking a ball is audible at the moment of contact.",,e054adf7cef6e47900a30a361ade1447477597acf62eca19a4c033481613cc1c,5ed2ea7ab07747cfdcddaabeaf79dc29f66d9f5a4c212a03730465dcfde18da8,e054adf7cef6e47900a30a361ade1447477597acf62eca19a4c033481613cc1c,5ed2ea7ab07747cfdcddaabeaf79dc29f66d9f5a4c212a03730465dcfde18da8,applied
1,145,Codex_Workstation,F_0205,dataset/fly_ball/Codex_Workstation/F_0205,contact_timestamp_wrong,unchanged_unresolved,no,contact_gate_reject,0.120,0.280,,,2.005,2.050,0.045,7.006,7.006,recut_complete,3.220,,,pop_fly,,no,pop_fly,no,audio_candidate_bound,0.9,qwen-omni-turbo,contact_gate_reject,reject,False,True,False,False,0.0,qwen3.5-omni-flash-2026-03-15,The clip shows a batter swinging at a pitch and the ball flying into the outfield. The contact between bat and ball occurs before the start of this excerpt.,"No bat-ball crack sound is present in the clip; instead, there is commentary ('...lofted Vasquez...') and crowd noise.","The visual evidence shows the ball already in flight, meaning contact occurred prior to the clip's start. Additionally, the audio does not contain a bat-ball crack.",f96dc1674960892f0a3edf707a39f96d016014dd61f3befabd9f9d0658abc7b8,09f32fcfaa5eafb31bbf4f318380d62b757f04f885431eb8f4dfb8ca53ca9235,,,applied
1,146,Codex_Workstation,F_0208,dataset/fly_ball/Codex_Workstation/F_0208,contact_timestamp_wrong,unchanged_unresolved,no,contact_gate_reject,0.250,0.350,,,1.995,1.995,0.000,7.007,7.007,recut_complete,4.820,,,fly,,no,fly,no,audio_candidate_bound,0.9,qwen-omni-turbo,contact_gate_reject,reject,False,False,True,False,0.95,qwen3.5-omni-flash-2026-03-15,"The clip shows a wide shot of the outfield where a ball is in flight and an outfielder (Doyle) is running towards it. The batter is not visible in the frame, nor is there any visual evidence of a swing or bat-ball contact occurring within this excerpt.",The audio contains commentary ('right at Doyle') rather than a distinct bat-ball crack sound.,The video excerpt focuses entirely on the fielding play (outfielder running to catch/track the ball) after the pitch has already been hit. There is no visual of the batter swinging or making contact with the ball within the provided timeframe.,49771b5b3aa1f7f4c2caec8bf638ac13ecce9daacbf2738f2d54e98612edc84e,31e91ecb3f0c476afd34864de9a95f0670499941ab788f6bc7fb052b0add7dd4,,,applied
1,147,Codex_Workstation,F_0210,dataset/fly_ball/Codex_Workstation/F_0210,clip_too_short,unchanged_unresolved,no,contact_gate_reject,0.190,0.290,,,2.015,2.015,0.000,7.006,7.006,recut_partial_context,5.112,,,line_drive,,no,line_drive,no,audio_candidate_bound,0.9,qwen-omni-turbo,contact_gate_reject,reject,False,True,False,False,0.95,qwen3.5-omni-flash-2026-03-15,"The clip shows the ball in mid-air after being hit, traveling towards the infield/outfield. The batter is not visible in the frame; the focus is on the fielding play and the ball's trajectory.","A commentator says 'Line drive caught', describing the outcome of the play rather than the sound of the bat hitting the ball.",The visual excerpt does not show the batter or the moment of contact (bat-ball collision). It only shows the result of the swing (the ball in flight) and the subsequent commentary describing the catch.,655702e272adabc5891e6d7081781c04423caa2ab6e81c67fb96288b84220922,7240f9db6017a346e1e9d38ab9c616adb7a50976baa2d6ae5bc4d56c14e74009,,,applied
1,148,Codex_Workstation,F_0211,dataset/fly_ball/Codex_Workstation/F_0211,clip_too_short,recut_and_retime,yes,,0.330,0.430,0.955,1.055,1.005,1.015,0.010,7.006,13.015,recut_complete,0.620,0.000,13.015,line_drive,line_drive,no,line_drive,no,audio_candidate_bound,0.9,qwen-omni-turbo,contact_gate_pass,confirm,True,True,True,False,0.95,qwen3.5-omni-flash-2026-03-15,"At 00:00.68, the batter in the white uniform is shown making contact with the ball; the bat connects with the pitched ball and immediately begins its follow-through motion.","A sharp, distinct 'crack' sound consistent with a baseball bat striking a ball occurs at approximately 00:00.7.",,c074f3f2f8514eecb768b06a9e0e792559a28f1569786879b8ec4a4bf057b5c4,c77554e60ab92831524c1b6852a7e58272f8faa50b88adf28e030aae240f0ebe,c074f3f2f8514eecb768b06a9e0e792559a28f1569786879b8ec4a4bf057b5c4,c77554e60ab92831524c1b6852a7e58272f8faa50b88adf28e030aae240f0ebe,applied
1,149,Codex_Workstation,F_0212,dataset/fly_ball/Codex_Workstation/F_0212,clip_too_short,recut_and_retime,yes,,1.960,2.060,1.955,2.055,2.005,2.005,0.000,7.007,11.014,recut_partial_context,7.540,7.555,18.569,fly,fly,no,fly,no,audio_candidate_bound,0.9,qwen-omni-turbo,contact_gate_pass,confirm,True,True,True,False,0.95,qwen3.5-omni-flash-2026-03-15,"At approximately 0.7 seconds into the clip, the batter (wearing a white uniform with number 15) is shown in the middle of his swing, making contact with the incoming pitch. The bat connects with the ball, and the batter begins his follow-through motion immediately after impact.","A sharp, distinct 'crack' sound characteristic of a baseball bat hitting a ball is audible at the moment of visual contact.",,acbc0a32ead2dfaf9d84ace46d31ca3404ef1aafd9d5e0edc271b475c5343851,e363bffcdb6f680bec3825042a5514a9b88b7c3cea7874eba6adeed0b8cd84a9,acbc0a32ead2dfaf9d84ace46d31ca3404ef1aafd9d5e0edc271b475c5343851,e363bffcdb6f680bec3825042a5514a9b88b7c3cea7874eba6adeed0b8cd84a9,applied
