global_index,collector,sample_id,main_relative_path,id_digits,status,primary_error,error_types,required_actions,event_audio_assessment,current_event_start,current_event_end,suggested_contact_time,annotated_transient_time,annotated_transient_score,annotated_rms_ratio,annotated_diff_ratio,nearest_candidate_time,nearest_candidate_distance,strongest_candidate_time,strongest_candidate_score,audio_candidates_json,video_duration,duration_source,audio_duration,pre_contact_context,post_contact_context,trajectory_type,landing_zone,strength,missing_files,sample_csv_error,audio_error,video_title,video_url,source_id,source_path,source_clip_start,source_clip_end,resolved_source_path,source_available_locally,repair_batch,repair_batch_index
740,Codex_Workstation,F_0798,dataset/fly_ball/Codex_Workstation/F_0798,4,needs_edit,clip_too_short,insufficient_post_contact_context,recover_source_and_recut_longer,annotated_contact_audio_confirmed,1.950,2.050,2.015,2.015,9.062,10.933,7.511,2.015,0.015,2.015,9.062,"[{""time"": 2.015, ""score"": 9.062, ""rms_ratio"": 10.933, ""diff_ratio"": 7.511}, {""time"": 5.205, ""score"": 7.733, ""rms_ratio"": 8.023, ""diff_ratio"": 7.454}, {""time"": 1.815, ""score"": 6.255, ""rms_ratio"": 9.362, ""diff_ratio"": 4.18}, {""time"": 2.875, ""score"": 6.023, ""rms_ratio"": 7.349, ""diff_ratio"": 4.936}, {""time"": 6.605, ""score"": 5.433, ""rms_ratio"": 6.491, ""diff_ratio"": 4.547}, {""time"": 0.495, ""score"": 5.161, ""rms_ratio"": 6.145, ""diff_ratio"": 4.334}, {""time"": 1.535, ""score"": 4.486, ""rms_ratio"": 5.958, ""diff_ratio"": 3.377}, {""time"": 3.685, ""score"": 4.395, ""rms_ratio"": 5.576, ""diff_ratio"": 3.465}, {""time"": 6.735, ""score"": 4.315, ""rms_ratio"": 1.579, ""diff_ratio"": 11.792}, {""time"": 6.375, ""score"": 3.944, ""rms_ratio"": 4.515, ""diff_ratio"": 3.445}, {""time"": 2.725, ""score"": 3.894, ""rms_ratio"": 5.051, ""diff_ratio"": 3.003}, {""time"": 2.525, ""score"": 3.575, ""rms_ratio"": 5.75, ""diff_ratio"": 2.223}, {""time"": 3.245, ""score"": 3.539, ""rms_ratio"": 4.413, ""diff_ratio"": 2.838}, {""time"": 6.995, ""score"": 3.262, ""rms_ratio"": 3.647, ""diff_ratio"": 2.918}, {""time"": 3.095, ""score"": 3.207, ""rms_ratio"": 3.616, ""diff_ratio"": 2.845}, {""time"": 0.665, ""score"": 3.057, ""rms_ratio"": 4.708, ""diff_ratio"": 1.985}]",7.006,ffprobe,7.019,2.015,4.991,fly,pending,medium,,,,"Miguel Cairo on the Nationals' 6-5 win Miguel Cairo on the Nationals' 6-5 win Miguel Cairo on the Nationals' 6-5 win Manager Miguel Cairo discusses James Wood's outfield assist, Dylan Crews' home run and more following the Nationals' 6-5 win",https://mlb-cuts-diamond.mlb.com/FORGE/2025/2025-09/12/27b0b596-1fe5f5f9-6ef2b391-csvm-diamondgcp-asset_1280x720_59_4000K.mp4,MLB_776351_miguel-cairo-on-the-nationals-6-5-win,raw_sources\MLB_776351_miguel-cairo-on-the-nationals-6-5-win_Miguel_Cairo_on_the_Nationals_6-5_win_Miguel_Cairo_on_the_Nationals_6-5_win_Miguel_Cairo_on_the_Nationals_6-5_win_Manager.mp4,6.760,13.760,,no,audit_checkpoint_002,218
739,Codex_Workstation,F_0797,dataset/fly_ball/Codex_Workstation/F_0797,4,needs_edit,clip_too_short,insufficient_pre_contact_context;insufficient_post_contact_context,recover_source_and_recut_longer,annotated_contact_audio_confirmed,0.590,0.690,0.665,0.665,7.646,9.384,6.230,0.665,0.025,0.665,7.646,"[{""time"": 0.665, ""score"": 7.646, ""rms_ratio"": 9.384, ""diff_ratio"": 6.23}, {""time"": 0.935, ""score"": 5.733, ""rms_ratio"": 7.04, ""diff_ratio"": 4.668}, {""time"": 0.555, ""score"": 5.507, ""rms_ratio"": 2.44, ""diff_ratio"": 12.429}, {""time"": 0.795, ""score"": 5.145, ""rms_ratio"": 6.602, ""diff_ratio"": 4.009}, {""time"": 2.845, ""score"": 4.418, ""rms_ratio"": 6.005, ""diff_ratio"": 3.251}, {""time"": 3.195, ""score"": 4.406, ""rms_ratio"": 5.408, ""diff_ratio"": 3.59}, {""time"": 4.595, ""score"": 3.871, ""rms_ratio"": 1.722, ""diff_ratio"": 8.701}, {""time"": 1.405, ""score"": 3.532, ""rms_ratio"": 4.393, ""diff_ratio"": 2.84}, {""time"": 4.455, ""score"": 3.381, ""rms_ratio"": 2.872, ""diff_ratio"": 3.98}, {""time"": 5.285, ""score"": 3.355, ""rms_ratio"": 4.13, ""diff_ratio"": 2.725}, {""time"": 2.985, ""score"": 3.262, ""rms_ratio"": 3.921, ""diff_ratio"": 2.714}, {""time"": 1.245, ""score"": 3.244, ""rms_ratio"": 3.709, ""diff_ratio"": 2.837}, {""time"": 5.085, ""score"": 3.1, ""rms_ratio"": 3.807, ""diff_ratio"": 2.524}, {""time"": 4.345, ""score"": 3.092, ""rms_ratio"": 3.562, ""diff_ratio"": 2.683}, {""time"": 2.245, ""score"": 2.861, ""rms_ratio"": 4.12, ""diff_ratio"": 1.986}, {""time"": 3.735, ""score"": 2.836, ""rms_ratio"": 2.54, ""diff_ratio"": 3.167}]",7.014,ffprobe,7.014,0.665,6.349,fly,pending,medium,,,,"Juan Soto powers his 40th homer of the season Juan Soto powers his 40th homer of the season Juan Soto powers his 40th homer of the season Juan Soto belts a solo home run 411 feet to right field for his 40th home run of the season, giving the Mets a 2-0 lead #CurtainCall",https://mlb-cuts-diamond.mlb.com/FORGE/2025/2025-09/13/393bf61d-55732661-6ab8a5d9-csvm-diamondgcp-asset_1280x720_59_4000K.mp4,MLB_776349_juan-soto-powers-his-40th-homer-of-the-season,raw_sources\MLB_776349_juan-soto-powers-his-40th-homer-of-the-season_Juan_Soto_powers_his_40th_homer_of_the_season_Juan_Soto_powers_his_40th_homer_of_the_season_Juan_Soto_powers_his_.mp4,0.000,7.000,,no,audit_checkpoint_002,219
738,Codex_Workstation,F_0796,dataset/fly_ball/Codex_Workstation/F_0796,4,needs_edit,clip_too_short,insufficient_post_contact_context,recover_source_and_recut_longer,annotated_contact_audio_confirmed,1.950,2.050,2.025,2.025,3.165,3.832,2.613,2.025,0.025,5.955,4.894,"[{""time"": 5.955, ""score"": 4.894, ""rms_ratio"": 4.391, ""diff_ratio"": 5.454}, {""time"": 4.105, ""score"": 4.388, ""rms_ratio"": 2.151, ""diff_ratio"": 8.952}, {""time"": 2.025, ""score"": 3.165, ""rms_ratio"": 3.832, ""diff_ratio"": 2.613}, {""time"": 0.045, ""score"": 3.146, ""rms_ratio"": 1.556, ""diff_ratio"": 6.359}, {""time"": 4.335, ""score"": 2.923, ""rms_ratio"": 3.105, ""diff_ratio"": 2.752}, {""time"": 3.975, ""score"": 2.895, ""rms_ratio"": 1.389, ""diff_ratio"": 6.033}, {""time"": 4.745, ""score"": 2.657, ""rms_ratio"": 2.689, ""diff_ratio"": 2.625}, {""time"": 1.255, ""score"": 2.461, ""rms_ratio"": 2.404, ""diff_ratio"": 2.52}, {""time"": 4.595, ""score"": 2.272, ""rms_ratio"": 2.13, ""diff_ratio"": 2.423}, {""time"": 3.675, ""score"": 2.209, ""rms_ratio"": 2.316, ""diff_ratio"": 2.108}, {""time"": 1.115, ""score"": 2.113, ""rms_ratio"": 1.088, ""diff_ratio"": 4.101}, {""time"": 1.745, ""score"": 1.962, ""rms_ratio"": 2.79, ""diff_ratio"": 1.38}, {""time"": 2.435, ""score"": 1.925, ""rms_ratio"": 2.271, ""diff_ratio"": 1.632}, {""time"": 2.725, ""score"": 1.921, ""rms_ratio"": 2.8, ""diff_ratio"": 1.318}, {""time"": 3.235, ""score"": 1.914, ""rms_ratio"": 0.879, ""diff_ratio"": 3.663}, {""time"": 2.565, ""score"": 1.902, ""rms_ratio"": 0.828, ""diff_ratio"": 3.617}]",6.165,ffprobe,6.165,2.025,4.140,fly,pending,medium,,,,Juan Soto's 40th home run of 2025 Juan Soto's 40th home run of 2025 Juan Soto's 40th home run of 2025 Juan Soto crushes a solo home run to right field to extend the Mets' lead to 2-0 in the bottom of the 7th,https://mlb-cuts-diamond.mlb.com/FORGE/2025/2025-09/13/f75edb6c-d81723ae-fd9c8f58-csvm-diamondgcp-asset_1280x720_59_4000K.mp4,MLB_776349_juan-soto-homers-40-on-a-fly-ball-to-right-field,raw_sources\MLB_776349_juan-soto-homers-40-on-a-fly-ball-to-right-field_Juan_Soto_s_40th_home_run_of_2025_Juan_Soto_s_40th_home_run_of_2025_Juan_Soto_s_40th_home_run_of_2025_Juan_Sot.mp4,7.040,14.040,,no,audit_checkpoint_002,220
737,Codex_Workstation,F_0795,dataset/fly_ball/Codex_Workstation/F_0795,4,needs_edit,clip_too_short,insufficient_post_contact_context,recover_source_and_recut_longer,annotated_contact_audio_confirmed,1.950,2.050,1.965,1.965,2.071,1.765,2.431,1.965,0.035,0.815,2.417,"[{""time"": 0.815, ""score"": 2.417, ""rms_ratio"": 1.345, ""diff_ratio"": 4.345}, {""time"": 1.965, ""score"": 2.071, ""rms_ratio"": 1.765, ""diff_ratio"": 2.431}, {""time"": 1.145, ""score"": 2.007, ""rms_ratio"": 1.91, ""diff_ratio"": 2.109}, {""time"": 4.875, ""score"": 1.931, ""rms_ratio"": 1.478, ""diff_ratio"": 2.522}, {""time"": 0.945, ""score"": 1.885, ""rms_ratio"": 1.84, ""diff_ratio"": 1.931}, {""time"": 4.345, ""score"": 1.863, ""rms_ratio"": 1.323, ""diff_ratio"": 2.624}, {""time"": 0.125, ""score"": 1.831, ""rms_ratio"": 1.734, ""diff_ratio"": 1.935}, {""time"": 1.825, ""score"": 1.778, ""rms_ratio"": 1.66, ""diff_ratio"": 1.905}, {""time"": 5.015, ""score"": 1.75, ""rms_ratio"": 2.226, ""diff_ratio"": 1.375}, {""time"": 4.445, ""score"": 1.748, ""rms_ratio"": 2.17, ""diff_ratio"": 1.408}, {""time"": 4.595, ""score"": 1.733, ""rms_ratio"": 1.867, ""diff_ratio"": 1.609}, {""time"": 2.095, ""score"": 1.731, ""rms_ratio"": 2.077, ""diff_ratio"": 1.442}, {""time"": 1.575, ""score"": 1.711, ""rms_ratio"": 1.924, ""diff_ratio"": 1.522}, {""time"": 1.435, ""score"": 1.711, ""rms_ratio"": 1.965, ""diff_ratio"": 1.49}, {""time"": 3.115, ""score"": 1.685, ""rms_ratio"": 0.861, ""diff_ratio"": 2.839}, {""time"": 3.835, ""score"": 1.655, ""rms_ratio"": 1.751, ""diff_ratio"": 1.563}]",7.007,ffprobe,7.019,1.965,5.042,fly,pending,medium,,,,"Troy Johnston's walk-off two-run homer (3) Troy Johnston's walk-off two-run homer (3) Troy Johnston's walk-off two-run homer (3) Troy Johnston cranks a walk-off two-run home run in the 11th inning to win it for the Marlins, 6-4",https://mlb-cuts-diamond.mlb.com/FORGE/2025/2025-09/13/ed0eed85-4fdcd42a-595d3466-csvm-diamondgcp-asset_1280x720_59_4000K.mp4,MLB_776347_rafael-montero-in-play-run-s-to-troy-johnston,raw_sources\MLB_776347_rafael-montero-in-play-run-s-to-troy-johnston_Troy_Johnston_s_walk-off_two-run_homer_3_Troy_Johnston_s_walk-off_two-run_homer_3_Troy_Johnston_s_walk-off_two-ru.mp4,5.800,12.800,,no,audit_checkpoint_002,221
736,Codex_Workstation,F_0794,dataset/fly_ball/Codex_Workstation/F_0794,4,needs_edit,clip_too_short,insufficient_post_contact_context,recover_source_and_recut_longer,annotated_contact_audio_confirmed,1.950,2.050,1.985,1.985,3.687,1.643,8.277,1.985,0.015,1.985,3.687,"[{""time"": 1.985, ""score"": 3.687, ""rms_ratio"": 1.643, ""diff_ratio"": 8.277}, {""time"": 0.405, ""score"": 2.901, ""rms_ratio"": 1.499, ""diff_ratio"": 5.612}, {""time"": 6.225, ""score"": 2.797, ""rms_ratio"": 1.396, ""diff_ratio"": 5.601}, {""time"": 6.865, ""score"": 2.793, ""rms_ratio"": 1.422, ""diff_ratio"": 5.485}, {""time"": 2.935, ""score"": 2.54, ""rms_ratio"": 1.48, ""diff_ratio"": 4.36}, {""time"": 4.885, ""score"": 2.22, ""rms_ratio"": 2.142, ""diff_ratio"": 2.301}, {""time"": 0.225, ""score"": 2.191, ""rms_ratio"": 2.127, ""diff_ratio"": 2.258}, {""time"": 2.655, ""score"": 2.124, ""rms_ratio"": 1.952, ""diff_ratio"": 2.31}, {""time"": 1.395, ""score"": 2.106, ""rms_ratio"": 1.688, ""diff_ratio"": 2.628}, {""time"": 4.775, ""score"": 2.081, ""rms_ratio"": 1.03, ""diff_ratio"": 4.204}, {""time"": 5.195, ""score"": 2.005, ""rms_ratio"": 2.301, ""diff_ratio"": 1.747}, {""time"": 2.215, ""score"": 1.987, ""rms_ratio"": 1.951, ""diff_ratio"": 2.023}, {""time"": 4.315, ""score"": 1.915, ""rms_ratio"": 1.815, ""diff_ratio"": 2.021}, {""time"": 5.945, ""score"": 1.906, ""rms_ratio"": 1.704, ""diff_ratio"": 2.131}, {""time"": 0.875, ""score"": 1.812, ""rms_ratio"": 2.039, ""diff_ratio"": 1.61}, {""time"": 1.215, ""score"": 1.806, ""rms_ratio"": 1.511, ""diff_ratio"": 2.159}]",7.006,ffprobe,7.019,1.985,5.021,fly,pending,medium,,,,"Kerry Carpenter's two-run home run (25) Kerry Carpenter's two-run home run (25) Kerry Carpenter's two-run home run (25) Kerry Carpenter crushes a two-run home run to right-center field for his 25th homer of the season, tying the game at 2-2 in the 3rd inning",https://mlb-cuts-diamond.mlb.com/FORGE/2025/2025-09/13/ad86f68e-0673f521-7cd8ef62-csvm-diamondgcp-asset_1280x720_59_4000K.mp4,MLB_776347_kerry-carpenter-homers-25-on-a-fly-ball-to-right-center-field-gleyber,raw_sources\MLB_776347_kerry-carpenter-homers-25-on-a-fly-ball-to-right-center-field-gleyber_Kerry_Carpenter_s_two-run_home_run_25_Kerry_Carpenter_s_two-run_home_run_25_Kerry_Carpent.mp4,23.460,30.460,,no,audit_checkpoint_002,222
735,Codex_Workstation,F_0791,dataset/fly_ball/Codex_Workstation/F_0791,4,needs_edit,clip_too_short,insufficient_post_contact_context,recover_source_and_recut_longer,annotated_contact_audio_confirmed,1.950,2.050,2.025,2.025,2.855,2.429,3.355,2.025,0.025,2.025,2.855,"[{""time"": 2.025, ""score"": 2.855, ""rms_ratio"": 2.429, ""diff_ratio"": 3.355}, {""time"": 0.845, ""score"": 2.447, ""rms_ratio"": 2.315, ""diff_ratio"": 2.587}, {""time"": 4.885, ""score"": 2.132, ""rms_ratio"": 1.42, ""diff_ratio"": 3.201}, {""time"": 1.795, ""score"": 2.054, ""rms_ratio"": 1.394, ""diff_ratio"": 3.028}, {""time"": 0.015, ""score"": 2.019, ""rms_ratio"": 1.364, ""diff_ratio"": 2.988}, {""time"": 2.235, ""score"": 1.98, ""rms_ratio"": 1.515, ""diff_ratio"": 2.587}, {""time"": 3.295, ""score"": 1.976, ""rms_ratio"": 2.406, ""diff_ratio"": 1.623}, {""time"": 1.665, ""score"": 1.947, ""rms_ratio"": 1.276, ""diff_ratio"": 2.97}, {""time"": 3.185, ""score"": 1.92, ""rms_ratio"": 2.409, ""diff_ratio"": 1.531}, {""time"": 2.885, ""score"": 1.845, ""rms_ratio"": 1.822, ""diff_ratio"": 1.869}, {""time"": 4.455, ""score"": 1.781, ""rms_ratio"": 1.792, ""diff_ratio"": 1.771}, {""time"": 6.645, ""score"": 1.771, ""rms_ratio"": 1.33, ""diff_ratio"": 2.359}, {""time"": 6.335, ""score"": 1.77, ""rms_ratio"": 1.211, ""diff_ratio"": 2.586}, {""time"": 6.095, ""score"": 1.722, ""rms_ratio"": 1.445, ""diff_ratio"": 2.053}, {""time"": 4.345, ""score"": 1.668, ""rms_ratio"": 1.088, ""diff_ratio"": 2.557}]",7.006,ffprobe,7.019,2.025,4.981,fly,pending,medium,,,,Jazz Chisholm Jr.'s solo home run (29)  Jazz Chisholm Jr.'s solo home run (29)  Jazz Chisholm Jr.'s solo home run (29)  Jazz Chisholm Jr. drives a solo home run to right-center field to give the Yankees a 4-0 lead in the top of the 5th inning,https://mlb-cuts-diamond.mlb.com/FORGE/2025/2025-09/13/ac2fd09b-6f9d1ffd-ba41efcb-csvm-diamondgcp-asset_1280x720_59_4000K.mp4,MLB_776344_jazz-chisholm-jr-homers-29-on-a-fly-ball-to-right-center-field,raw_sources\MLB_776344_jazz-chisholm-jr-homers-29-on-a-fly-ball-to-right-center-field_Jazz_Chisholm_Jr._s_solo_home_run_29_Jazz_Chisholm_Jr._s_solo_home_run_29_Jazz_Chisholm_Jr._s_so.mp4,9.600,16.600,,no,audit_checkpoint_002,223
734,Codex_Workstation,F_0789,dataset/fly_ball/Codex_Workstation/F_0789,4,needs_edit,clip_too_short,insufficient_post_contact_context,recover_source_and_recut_longer,annotated_contact_audio_confirmed,1.410,1.510,1.495,1.495,7.171,5.442,9.450,1.495,0.035,1.495,7.171,"[{""time"": 1.495, ""score"": 7.171, ""rms_ratio"": 5.442, ""diff_ratio"": 9.45}, {""time"": 5.475, ""score"": 3.569, ""rms_ratio"": 1.764, ""diff_ratio"": 7.221}, {""time"": 5.965, ""score"": 3.173, ""rms_ratio"": 3.275, ""diff_ratio"": 3.073}, {""time"": 5.155, ""score"": 3.168, ""rms_ratio"": 1.652, ""diff_ratio"": 6.074}, {""time"": 6.715, ""score"": 3.004, ""rms_ratio"": 3.115, ""diff_ratio"": 2.897}, {""time"": 6.835, ""score"": 2.962, ""rms_ratio"": 3.418, ""diff_ratio"": 2.568}, {""time"": 6.545, ""score"": 2.921, ""rms_ratio"": 3.383, ""diff_ratio"": 2.521}, {""time"": 3.105, ""score"": 2.898, ""rms_ratio"": 1.718, ""diff_ratio"": 4.89}, {""time"": 4.595, ""score"": 2.782, ""rms_ratio"": 3.085, ""diff_ratio"": 2.51}, {""time"": 6.415, ""score"": 2.753, ""rms_ratio"": 2.764, ""diff_ratio"": 2.741}, {""time"": 6.225, ""score"": 2.752, ""rms_ratio"": 2.345, ""diff_ratio"": 3.229}, {""time"": 5.835, ""score"": 2.704, ""rms_ratio"": 2.58, ""diff_ratio"": 2.833}, {""time"": 6.105, ""score"": 2.661, ""rms_ratio"": 2.775, ""diff_ratio"": 2.552}, {""time"": 4.465, ""score"": 2.643, ""rms_ratio"": 2.082, ""diff_ratio"": 3.356}, {""time"": 5.035, ""score"": 2.641, ""rms_ratio"": 2.805, ""diff_ratio"": 2.487}, {""time"": 6.955, ""score"": 2.457, ""rms_ratio"": 2.613, ""diff_ratio"": 2.31}]",7.014,ffprobe,7.014,1.495,5.519,fly,pending,medium,,,,"Nick Fortes' go-ahead home run (5) Nick Fortes' go-ahead home run (5) Nick Fortes' go-ahead home run (5) Nick Fortes hits a solo home run to left-center field, giving the Rays a 5-4 lead in the top of the 9th inning",https://mlb-cuts-diamond.mlb.com/FORGE/2025/2025-09/13/a90a86ef-e51c272f-1856309f-csvm-diamondgcp-asset_1280x720_59_4000K.mp4,MLB_776338_nick-fortes-homers-5-on-a-fly-ball-to-left-center-field,raw_sources\MLB_776338_nick-fortes-homers-5-on-a-fly-ball-to-left-center-field_Nick_Fortes_go-ahead_home_run_5_Nick_Fortes_go-ahead_home_run_5_Nick_Fortes_go-ahead_home_run_5_Nick_Fo.mp4,0.000,7.000,,no,audit_checkpoint_002,224
733,Codex_Workstation,F_0788,dataset/fly_ball/Codex_Workstation/F_0788,4,needs_edit,clip_too_short,insufficient_post_contact_context,recover_source_and_recut_longer,annotated_contact_audio_confirmed,1.950,2.050,2.025,2.025,2.788,3.667,2.120,2.025,0.025,2.585,3.221,"[{""time"": 2.585, ""score"": 3.221, ""rms_ratio"": 2.487, ""diff_ratio"": 4.171}, {""time"": 0.405, ""score"": 3.159, ""rms_ratio"": 2.376, ""diff_ratio"": 4.2}, {""time"": 2.705, ""score"": 3.03, ""rms_ratio"": 2.294, ""diff_ratio"": 4.004}, {""time"": 2.295, ""score"": 2.963, ""rms_ratio"": 3.046, ""diff_ratio"": 2.882}, {""time"": 2.155, ""score"": 2.906, ""rms_ratio"": 3.639, ""diff_ratio"": 2.32}, {""time"": 1.375, ""score"": 2.889, ""rms_ratio"": 2.625, ""diff_ratio"": 3.179}, {""time"": 2.895, ""score"": 2.79, ""rms_ratio"": 2.265, ""diff_ratio"": 3.435}, {""time"": 2.025, ""score"": 2.788, ""rms_ratio"": 3.667, ""diff_ratio"": 2.12}, {""time"": 5.935, ""score"": 2.71, ""rms_ratio"": 2.27, ""diff_ratio"": 3.236}, {""time"": 1.485, ""score"": 2.614, ""rms_ratio"": 2.242, ""diff_ratio"": 3.049}, {""time"": 6.565, ""score"": 2.532, ""rms_ratio"": 2.059, ""diff_ratio"": 3.114}, {""time"": 0.585, ""score"": 2.51, ""rms_ratio"": 2.097, ""diff_ratio"": 3.005}, {""time"": 1.235, ""score"": 2.483, ""rms_ratio"": 2.298, ""diff_ratio"": 2.684}, {""time"": 3.305, ""score"": 2.442, ""rms_ratio"": 2.43, ""diff_ratio"": 2.455}, {""time"": 3.495, ""score"": 2.42, ""rms_ratio"": 2.868, ""diff_ratio"": 2.042}, {""time"": 5.495, ""score"": 2.407, ""rms_ratio"": 2.072, ""diff_ratio"": 2.797}]",7.006,ffprobe,7.019,2.025,4.981,fly,pending,medium,,,,Nick Fortes discusses go-ahead home run  Nick Fortes discusses go-ahead home run  Nick Fortes discusses go-ahead home run  Nick Fortes discusses his go-ahead home run in the Rays' 5-4 win against the Cubs,https://mlb-cuts-diamond.mlb.com/FORGE/2025/2025-09/13/140e9a35-4f122518-269c00c5-csvm-diamondgcp-asset_1280x720_59_4000K.mp4,MLB_776338_nick-fortes-discusses-go-ahead-home-run,raw_sources\MLB_776338_nick-fortes-discusses-go-ahead-home-run_Nick_Fortes_discusses_go-ahead_home_run_Nick_Fortes_discusses_go-ahead_home_run_Nick_Fortes_discusses_go-ahead_home_run.mp4,42.600,49.600,,no,audit_checkpoint_002,225
732,Codex_Workstation,F_0787,dataset/fly_ball/Codex_Workstation/F_0787,4,needs_edit,contact_timestamp_wrong,contact_timestamp_wrong,retime_from_local_audio_candidate;qwen_confirm_visual_contact_near_candidate,likely_contact_timestamp_wrong,1.950,2.050,2.345,2.055,2.023,2.091,1.957,2.055,0.055,2.345,2.213,"[{""time"": 2.345, ""score"": 2.213, ""rms_ratio"": 1.336, ""diff_ratio"": 3.665}, {""time"": 4.335, ""score"": 2.045, ""rms_ratio"": 1.126, ""diff_ratio"": 3.713}, {""time"": 2.055, ""score"": 2.023, ""rms_ratio"": 2.091, ""diff_ratio"": 1.957}, {""time"": 2.455, ""score"": 1.88, ""rms_ratio"": 1.82, ""diff_ratio"": 1.942}, {""time"": 2.245, ""score"": 1.856, ""rms_ratio"": 1.825, ""diff_ratio"": 1.888}, {""time"": 3.505, ""score"": 1.828, ""rms_ratio"": 1.065, ""diff_ratio"": 3.138}, {""time"": 3.785, ""score"": 1.817, ""rms_ratio"": 1.651, ""diff_ratio"": 1.998}, {""time"": 2.595, ""score"": 1.772, ""rms_ratio"": 1.841, ""diff_ratio"": 1.706}, {""time"": 2.735, ""score"": 1.753, ""rms_ratio"": 1.752, ""diff_ratio"": 1.755}, {""time"": 4.955, ""score"": 1.74, ""rms_ratio"": 0.849, ""diff_ratio"": 3.029}, {""time"": 4.065, ""score"": 1.691, ""rms_ratio"": 1.833, ""diff_ratio"": 1.56}, {""time"": 0.285, ""score"": 1.685, ""rms_ratio"": 1.055, ""diff_ratio"": 2.693}, {""time"": 4.445, ""score"": 1.683, ""rms_ratio"": 1.502, ""diff_ratio"": 1.887}, {""time"": 1.795, ""score"": 1.677, ""rms_ratio"": 1.483, ""diff_ratio"": 1.896}, {""time"": 4.815, ""score"": 1.664, ""rms_ratio"": 1.514, ""diff_ratio"": 1.829}, {""time"": 1.445, ""score"": 1.651, ""rms_ratio"": 1.545, ""diff_ratio"": 1.765}]",7.007,ffprobe,7.019,2.345,4.662,line_drive,pending,medium,,,,"Junior Caminero's game-tying home run (43) Junior Caminero's game-tying home run (43) Junior Caminero's game-tying home run (43) Junior Caminero hits a solo home run to center field, tying the game at 4-4 in the 8th inning",https://mlb-cuts-diamond.mlb.com/FORGE/2025/2025-09/13/866f546d-6cdf5aa7-2d3565e4-csvm-diamondgcp-asset_1280x720_59_4000K.mp4,MLB_776338_junior-caminero-homers-43-on-a-line-drive-to-center-field,raw_sources\MLB_776338_junior-caminero-homers-43-on-a-line-drive-to-center-field_Junior_Caminero_s_game-tying_home_run_43_Junior_Caminero_s_game-tying_home_run_43_Junior_Caminero_s_g.mp4,5.720,12.720,,no,audit_checkpoint_002,226
731,Codex_Workstation,F_0786,dataset/fly_ball/Codex_Workstation/F_0786,4,needs_edit,clip_too_short,insufficient_post_contact_context,recover_source_and_recut_longer,annotated_contact_audio_confirmed,0.950,1.050,1.025,1.025,4.046,3.326,4.922,1.025,0.025,1.025,4.046,"[{""time"": 1.025, ""score"": 4.046, ""rms_ratio"": 3.326, ""diff_ratio"": 4.922}, {""time"": 4.835, ""score"": 2.106, ""rms_ratio"": 1.845, ""diff_ratio"": 2.404}, {""time"": 4.595, ""score"": 1.968, ""rms_ratio"": 1.306, ""diff_ratio"": 2.965}, {""time"": 3.855, ""score"": 1.904, ""rms_ratio"": 2.01, ""diff_ratio"": 1.803}, {""time"": 3.085, ""score"": 1.896, ""rms_ratio"": 1.152, ""diff_ratio"": 3.121}, {""time"": 5.535, ""score"": 1.83, ""rms_ratio"": 1.899, ""diff_ratio"": 1.764}, {""time"": 5.785, ""score"": 1.806, ""rms_ratio"": 1.761, ""diff_ratio"": 1.852}, {""time"": 5.915, ""score"": 1.789, ""rms_ratio"": 1.765, ""diff_ratio"": 1.813}, {""time"": 5.415, ""score"": 1.776, ""rms_ratio"": 1.818, ""diff_ratio"": 1.736}, {""time"": 5.675, ""score"": 1.772, ""rms_ratio"": 1.694, ""diff_ratio"": 1.853}, {""time"": 2.245, ""score"": 1.708, ""rms_ratio"": 1.566, ""diff_ratio"": 1.863}, {""time"": 6.735, ""score"": 1.69, ""rms_ratio"": 1.566, ""diff_ratio"": 1.824}, {""time"": 4.705, ""score"": 1.661, ""rms_ratio"": 1.168, ""diff_ratio"": 2.362}]",7.014,ffprobe,7.014,1.025,5.989,fly,pending,medium,,,,"Moisés Ballesteros hits first homer to Anthony Rizzo Moisés Ballesteros hits first homer to Anthony Rizzo Moisés Ballesteros hits first homer to Anthony Rizzo Moisés Ballesteros hits a solo home run, the first of his career, directly to Anthony Rizzo in the stands, giving the Cubs a 1-0 lead in the",https://mlb-cuts-diamond.mlb.com/FORGE/2025/2025-09/13/c6c5702e-99a8a168-14a84d87-csvm-diamondgcp-asset_1280x720_59_4000K.mp4,MLB_776338_drew-rasmussen-in-play-run-s-to-moises-ballesteros,raw_sources\MLB_776338_drew-rasmussen-in-play-run-s-to-moises-ballesteros_Mois_s_Ballesteros_hits_first_homer_to_Anthony_Rizzo_Mois_s_Ballesteros_hits_first_homer_to_Anthony_Rizzo_Mo.mp4,0.000,7.000,,no,audit_checkpoint_002,227
